location,month,avg_temp,min_temp,max_temp
Romblon,2004-12-01,26.18,24.0,35.6
Romblon,2005-01-01,25.91,22.1,29.9
Romblon,2005-02-01,26.93,13.6,30.9
Romblon,2005-03-01,27.47,22.9,32.6
Romblon,2005-04-01,28.58,23.0,33.0
Romblon,2005-05-01,29.44,20.9,34.4
Romblon,2005-06-01,28.92,23.9,34.6
Romblon,2005-07-01,28.65,19.1,34.3
Romblon,2005-08-01,27.99,23.9,32.5
Romblon,2005-09-01,27.7,24.0,32.7
Romblon,2005-10-01,27.7,16.1,32.0
Romblon,2005-11-01,27.7,23.7,31.6
Romblon,2005-12-01,25.99,23.0,30.7
Romblon,2006-01-01,26.35,23.0,30.1
Romblon,2006-02-01,26.4,23.4,30.0
Romblon,2006-03-01,27.48,22.5,31.5
Romblon,2006-04-01,28.57,10.1,33.2
Romblon,2006-05-01,28.67,23.5,34.1
Romblon,2006-06-01,28.72,24.9,33.9
Romblon,2006-07-01,27.94,20.1,33.0
Romblon,2006-08-01,27.34,23.2,32.0
Romblon,2006-09-01,28.09,23.1,33.3
Romblon,2006-10-01,27.6,23.4,32.0
Romblon,2006-11-01,27.92,22.5,33.1
Romblon,2006-12-01,26.69,17.2,31.0
Romblon,2007-01-01,25.96,23.1,30.4
Romblon,2007-02-01,26.54,23.0,31.0
Romblon,2007-03-01,27.33,24.1,31.0
Romblon,2007-04-01,28.82,24.2,34.0
Romblon,2007-05-01,29.35,24.4,34.6
Romblon,2007-06-01,29.36,25.1,34.3
Romblon,2007-07-01,28.26,16.1,33.0
Romblon,2007-08-01,27.72,23.3,31.9
Romblon,2007-09-01,27.42,23.8,33.4
Romblon,2007-10-01,27.16,23.9,31.6
Romblon,2007-11-01,26.54,23.0,33.3
Romblon,2007-12-01,26.45,24.0,30.1
Romblon,2008-01-01,26.0,22.9,30.0
Romblon,2008-02-01,25.65,22.9,30.0
Romblon,2008-03-01,26.96,23.9,31.3
Romblon,2008-04-01,28.41,23.6,32.9
Romblon,2008-05-01,27.63,22.9,32.6
Romblon,2008-06-01,28.31,23.4,33.2
Romblon,2008-07-01,28.54,23.9,33.2
Romblon,2008-08-01,28.09,23.8,32.9
Romblon,2008-09-01,27.6,22.9,32.5
Romblon,2008-10-01,27.8,23.5,32.0
Romblon,2008-11-01,27.47,23.2,31.0
Romblon,2008-12-01,25.97,23.1,29.5
Romblon,2009-01-01,25.16,22.1,29.8
Romblon,2009-02-01,26.4,22.9,31.1
Romblon,2009-03-01,27.83,24.1,32.2
Romblon,2009-04-01,28.07,23.8,32.9
Romblon,2009-05-01,27.7,22.9,32.8
Romblon,2009-06-01,27.63,22.8,33.0
Romblon,2009-07-01,27.43,23.1,33.0
Romblon,2009-08-01,28.24,23.9,32.6
Romblon,2009-09-01,27.21,23.9,33.2
Romblon,2009-10-01,27.38,23.0,32.1
Romblon,2009-11-01,27.5,24.9,31.7
Romblon,2009-12-01,26.23,23.0,30.0
Romblon,2010-01-01,25.94,23.6,30.5
Romblon,2010-02-01,27.27,22.9,31.8
Romblon,2010-03-01,28.28,24.5,32.8
Romblon,2010-04-01,29.29,25.1,34.4
Romblon,2010-05-01,30.1,26.1,37.0
Romblon,2010-06-01,29.56,23.9,36.1
Romblon,2010-07-01,27.96,23.5,33.9
Romblon,2010-08-01,27.77,23.9,32.8
Romblon,2010-09-01,27.8,23.0,32.9
Romblon,2010-10-01,27.27,24.2,33.0
Romblon,2010-11-01,27.44,23.3,32.5
Romblon,2010-12-01,26.92,23.8,30.4
Romblon,2011-01-01,25.76,23.1,30.6
Romblon,2011-02-01,26.35,23.0,31.1
Romblon,2011-03-01,26.21,23.6,30.1
Romblon,2011-04-01,27.43,23.4,32.0
Romblon,2011-05-01,28.26,23.5,33.3
Romblon,2011-06-01,27.12,23.9,32.3
Romblon,2011-07-01,26.26,23.0,31.1
Romblon,2011-08-01,26.55,23.0,30.8
Romblon,2011-09-01,26.77,23.6,31.0
Romblon,2011-10-01,26.27,23.2,30.8
Romblon,2011-11-01,26.19,22.9,30.3
Romblon,2011-12-01,25.42,23.2,29.2
Romblon,2012-01-01,25.02,23.0,28.8
Romblon,2012-02-01,25.25,22.4,30.0
Romblon,2012-03-01,25.73,23.0,29.6
Romblon,2012-04-01,27.06,23.6,31.4
Romblon,2012-05-01,28.02,24.4,32.2
Romblon,2012-06-01,26.95,23.6,31.7
Romblon,2012-07-01,26.49,23.0,30.4
Romblon,2012-08-01,26.71,22.9,31.0
Romblon,2012-09-01,26.59,23.0,30.7
Romblon,2012-10-01,26.1,22.5,30.6
Romblon,2012-11-01,26.19,22.5,30.2
Romblon,2012-12-01,25.68,22.9,30.9
Romblon,2013-01-01,24.35,22.2,29.1
Romblon,2013-02-01,24.88,22.0,28.9
Romblon,2013-03-01,25.97,23.0,30.4
Romblon,2013-04-01,27.85,23.9,32.0
Romblon,2013-05-01,28.14,23.4,33.0
Romblon,2013-06-01,27.18,23.9,31.5
Romblon,2013-07-01,26.68,23.5,31.7
Romblon,2013-08-01,26.54,23.5,31.0
Romblon,2013-09-01,26.52,22.3,31.0
Romblon,2013-10-01,26.43,23.8,30.8
Romblon,2013-11-01,25.99,23.5,30.0
Romblon,2013-12-01,25.57,22.9,30.2
Romblon,2014-01-01,23.38,13.1,27.9
Romblon,2014-02-01,24.58,20.1,29.2
Romblon,2014-03-01,25.35,22.6,30.0
Romblon,2014-04-01,26.71,23.1,31.7
Romblon,2014-05-01,28.59,25.0,32.9
Romblon,2014-06-01,28.16,24.0,32.3
Romblon,2014-07-01,26.16,22.8,30.4
Romblon,2014-08-01,27.01,23.0,32.0
Romblon,2014-09-01,26.44,23.0,31.1
Romblon,2014-10-01,26.39,23.0,31.0
Romblon,2014-11-01,26.05,23.4,29.6
Romblon,2014-12-01,24.91,22.0,29.0
Romblon,2015-01-01,23.84,21.0,28.0
Romblon,2015-02-01,24.4,21.6,29.3
Romblon,2015-03-01,25.41,21.0,30.1
Romblon,2015-04-01,27.11,24.0,31.2
Romblon,2015-05-01,28.6,24.9,33.0
Romblon,2015-06-01,28.38,23.9,33.4
Romblon,2015-07-01,27.11,23.1,31.6
Romblon,2015-08-01,27.38,22.0,31.9
Romblon,2015-09-01,27.66,24.1,32.0
Romblon,2015-10-01,27.17,24.0,31.0
Romblon,2015-11-01,26.73,24.0,30.8
Romblon,2015-12-01,25.63,23.3,29.5
Romblon,2016-01-01,25.46,22.4,29.4
Romblon,2016-02-01,25.03,22.1,30.0
Romblon,2016-03-01,26.57,23.0,31.0
Romblon,2016-04-01,28.29,24.5,33.0
Romblon,2016-05-01,28.89,24.0,33.3
Romblon,2016-06-01,28.22,24.7,32.8
Romblon,2016-07-01,27.52,22.9,32.0
Romblon,2016-08-01,27.26,24.0,31.1
Romblon,2016-09-01,27.27,23.8,31.9
Romblon,2016-10-01,26.88,23.9,30.7
Romblon,2016-11-01,25.96,23.9,30.0
Romblon,2016-12-01,25.62,23.2,29.3
Romblon,2017-01-01,24.59,22.8,28.0
Romblon,2017-02-01,24.69,21.2,29.0
Romblon,2017-03-01,25.41,23.1,29.7
Romblon,2017-04-01,26.87,23.1,31.2
Romblon,2017-05-01,28.44,24.0,32.8
Romblon,2017-06-01,28.11,24.0,36.1
Romblon,2017-07-01,26.75,23.8,31.0
Romblon,2017-08-01,27.52,23.7,31.8
Romblon,2017-09-01,27.39,23.1,31.6
Romblon,2017-10-01,26.6,23.0,30.8
Romblon,2017-11-01,26.43,23.9,30.1
Romblon,2017-12-01,25.17,21.0,29.2
Romblon,2018-01-01,24.64,21.7,28.9
Romblon,2018-02-01,25.1,22.8,29.2
Romblon,2018-03-01,25.75,22.0,29.8
Romblon,2018-04-01,27.2,23.8,31.2
Romblon,2018-05-01,28.17,24.2,32.0
Romblon,2018-06-01,27.21,23.8,31.6
Romblon,2018-07-01,26.3,23.5,31.3
Romblon,2018-08-01,26.64,23.9,38.9
Romblon,2018-09-01,26.79,23.0,31.2
Romblon,2018-10-01,27.07,24.2,31.5
Romblon,2018-11-01,26.24,24.0,37.2
Romblon,2018-12-01,25.22,22.6,28.8
Romblon,2019-01-01,24.61,21.8,27.8
Romblon,2019-02-01,24.92,21.8,29.2
Romblon,2019-03-01,26.35,22.2,31.3
Romblon,2019-04-01,27.94,23.9,33.3
Romblon,2019-05-01,29.19,23.7,35.0
Romblon,2019-06-01,28.61,24.9,32.9
Romblon,2019-07-01,27.39,24.0,32.0
Romblon,2019-08-01,26.68,23.6,32.5
Romblon,2019-09-01,26.96,23.9,31.4
Romblon,2019-10-01,26.93,24.0,31.2
Romblon,2019-11-01,26.59,23.1,30.9
Romblon,2019-12-01,25.47,21.7,30.2
Romblon,2020-01-01,25.27,23.0,28.8
Romblon,2020-02-01,25.04,22.0,29.2
Romblon,2020-03-01,26.53,22.8,31.3
Romblon,2020-04-01,28.11,24.1,32.8
Romblon,2020-05-01,28.68,25.0,33.0
Romblon,2020-06-01,27.82,23.9,33.0
Romblon,2020-07-01,27.59,24.0,31.8
Romblon,2020-08-01,27.34,23.2,32.0
Romblon,2020-09-01,27.7,23.1,32.2
Romblon,2020-10-01,26.31,22.9,31.0
Romblon,2020-11-01,26.13,22.0,30.1
Romblon,2020-12-01,25.99,22.3,29.8
Romblon,2021-01-01,24.35,22.0,29.9
Romblon,2021-02-01,24.76,22.0,29.4
Romblon,2021-03-01,26.19,22.7,30.1
Romblon,2021-04-01,27.01,24.0,30.9
Romblon,2021-05-01,28.21,24.3,32.0
Romblon,2021-06-01,27.72,23.5,32.2
Romblon,2021-07-01,26.95,22.3,31.9
Romblon,2021-08-01,27.57,23.5,31.3
Romblon,2021-09-01,26.88,23.7,31.2
Romblon,2021-10-01,26.55,23.0,30.9
Romblon,2021-11-01,26.46,24.2,29.8
Romblon,2021-12-01,25.29,22.9,28.8
Romblon,2022-01-01,25.04,22.5,31.1
Romblon,2022-02-01,25.11,22.0,28.8
Romblon,2022-03-01,26.61,23.5,30.9
Romblon,2022-04-01,26.75,24.0,31.2
Romblon,2022-05-01,27.78,24.5,31.2
Romblon,2022-06-01,27.3,21.8,32.0
Romblon,2022-07-01,26.64,23.5,30.3
Romblon,2022-08-01,26.19,22.8,30.4
Romblon,2022-09-01,26.24,23.1,30.5
Romblon,2022-10-01,25.96,23.1,30.0
Romblon,2022-11-01,25.9,23.3,29.2
Romblon,2022-12-01,24.67,21.4,28.1
Romblon,2023-01-01,23.41,21.5,26.5
Romblon,2023-02-01,24.25,21.1,27.8
Romblon,2023-03-01,25.19,21.5,29.8
Romblon,2023-04-01,26.88,22.7,31.1
Romblon,2023-05-01,28.05,24.8,32.9
Romblon,2023-06-01,27.67,24.6,32.2
Romblon,2023-07-01,27.48,24.4,31.8
Romblon,2023-08-01,27.79,24.0,32.1
Romblon,2023-09-01,27.47,24.2,31.9
Romblon,2023-10-01,26.83,23.6,31.2
Romblon,2023-11-01,26.4,23.8,30.1
Romblon,2023-12-01,25.94,23.5,28.8
Romblon,2024-01-01,25.01,22.5,28.9
Romblon,2024-02-01,25.31,22.8,29.3
Romblon,2024-03-01,26.08,23.0,30.6
Romblon,2024-04-01,28.15,24.7,32.8
Romblon,2024-05-01,28.62,24.8,33.4
Romblon,2024-06-01,28.37,24.8,33.1
Romblon,2024-07-01,27.0,23.7,31.4
Romblon,2024-08-01,27.97,24.2,31.8
Romblon,2024-09-01,27.27,23.4,32.0
Romblon,2024-10-01,26.99,23.0,31.5
Romblon,2024-11-01,27.04,24.3,30.6
Romblon,2024-12-01,25.76,23.5,28.8
Romblon,2025-01-01,25.01,22.6,28.6
Romblon,2025-02-01,25.36,23.1,29.2
Romblon,2025-03-01,26.22,23.6,30.4
Romblon,2025-04-01,27.71,24.4,32.3
Romblon,2025-05-01,28.12,24.5,31.9
Romblon,2025-06-01,27.45,23.8,32.2
Romblon,2025-07-01,27.27,24.1,32.5
Romblon,2025-08-01,27.3,24.2,32.1
Romblon,2025-09-01,26.4,23.0,30.6
Romblon,2025-10-01,27.16,23.4,31.2
Romblon,2025-11-01,26.54,22.1,31.2
Romblon,2025-12-01,25.79,23.6,29.5
Romblon,2026-01-01,24.86,21.8,29.2
Romblon,2026-02-01,24.8,22.4,28.4
Romblon,2026-03-01,25.49,22.0,30.3
Romblon,2026-04-01,27.38,23.6,32.0
Tayabas,2000-01-01,24.8,21.0,31.2
Tayabas,2000-02-01,24.86,20.5,30.2
Tayabas,2000-03-01,25.66,22.5,30.5
Tayabas,2000-04-01,27.95,20.5,33.4
Tayabas,2000-05-01,27.24,23.3,34.4
Tayabas,2000-06-01,27.47,23.2,38.6
Tayabas,2000-07-01,26.26,16.4,32.4
Tayabas,2000-08-01,26.64,22.4,32.2
Tayabas,2000-09-01,26.51,21.8,31.8
Tayabas,2000-10-01,26.67,23.0,32.0
Tayabas,2000-11-01,26.01,23.2,31.2
Tayabas,2000-12-01,25.47,21.8,35.2
Tayabas,2001-01-01,25.29,21.8,31.2
Tayabas,2001-02-01,25.24,20.9,30.8
Tayabas,2001-03-01,26.07,22.5,31.6
Tayabas,2001-04-01,27.94,23.5,34.6
Tayabas,2001-05-01,28.29,20.0,33.9
Tayabas,2001-06-01,27.64,23.0,33.4
Tayabas,2001-07-01,26.69,21.2,33.0
Tayabas,2001-08-01,26.4,23.2,31.0
Tayabas,2001-09-01,26.57,22.0,32.4
Tayabas,2001-10-01,26.71,23.4,33.3
Tayabas,2001-11-01,25.45,22.4,31.8
Tayabas,2001-12-01,24.49,14.4,29.8
Tayabas,2002-01-01,24.82,15.6,32.2
Tayabas,2002-02-01,24.61,21.0,30.2
Tayabas,2002-03-01,25.75,21.7,32.8
Tayabas,2002-04-01,27.43,22.0,33.6
Tayabas,2002-05-01,27.62,20.0,33.2
Tayabas,2002-06-01,27.93,23.0,33.8
Tayabas,2002-07-01,27.16,22.5,33.2
Tayabas,2002-08-01,26.66,21.4,32.2
Tayabas,2002-09-01,26.53,21.8,32.0
Tayabas,2002-10-01,26.86,23.0,32.8
Tayabas,2002-11-01,26.05,22.0,32.2
Tayabas,2002-12-01,25.62,20.0,31.0
Tayabas,2003-01-01,24.57,20.8,30.4
Tayabas,2003-02-01,24.88,21.0,30.0
Tayabas,2003-03-01,25.82,21.2,32.8
Tayabas,2003-04-01,28.2,21.9,34.2
Tayabas,2003-05-01,27.87,23.0,34.2
Tayabas,2003-06-01,27.03,20.8,33.8
Tayabas,2003-07-01,27.36,22.8,33.4
Tayabas,2003-08-01,27.17,22.8,33.0
Tayabas,2003-09-01,26.55,22.5,33.4
Tayabas,2003-10-01,26.75,22.5,33.2
Tayabas,2003-11-01,26.45,22.0,33.2
Tayabas,2003-12-01,24.15,20.5,28.8
Tayabas,2004-01-01,23.93,21.5,29.0
Tayabas,2004-02-01,24.44,20.8,30.6
Tayabas,2004-03-01,26.18,20.7,32.6
Tayabas,2004-04-01,27.96,22.8,34.0
Tayabas,2004-05-01,27.73,23.0,33.2
Tayabas,2004-06-01,27.27,22.2,33.2
Tayabas,2004-07-01,27.27,22.4,33.8
Tayabas,2004-08-01,27.07,23.1,32.8
Tayabas,2004-09-01,27.21,20.4,32.8
Tayabas,2004-10-01,25.79,21.4,31.5
Tayabas,2004-11-01,25.39,22.0,31.3
Tayabas,2004-12-01,25.02,22.0,32.0
Tayabas,2005-01-01,24.12,20.0,29.8
Tayabas,2005-02-01,25.27,21.2,32.2
Tayabas,2005-03-01,25.99,21.6,32.0
Tayabas,2005-04-01,27.11,21.5,33.2
Tayabas,2005-05-01,28.5,23.0,38.1
Tayabas,2005-06-01,27.64,20.8,33.0
Tayabas,2005-07-01,27.45,22.8,33.0
Tayabas,2005-08-01,27.11,23.0,33.0
Tayabas,2005-09-01,26.37,21.8,32.5
Tayabas,2005-10-01,26.3,23.0,32.4
Tayabas,2005-11-01,26.36,22.0,32.2
Tayabas,2005-12-01,24.67,21.2,32.5
Tayabas,2006-01-01,25.22,20.6,31.0
Tayabas,2006-02-01,25.19,21.5,30.8
Tayabas,2006-03-01,26.46,13.5,32.8
Tayabas,2006-04-01,28.07,23.8,34.0
Tayabas,2006-05-01,27.45,23.2,34.2
Tayabas,2006-06-01,27.59,23.0,38.2
Tayabas,2006-07-01,26.52,22.2,32.0
Tayabas,2006-08-01,26.77,22.8,33.3
Tayabas,2006-09-01,26.48,22.2,34.0
Tayabas,2006-10-01,26.23,22.2,32.8
Tayabas,2006-11-01,26.75,23.0,31.8
Tayabas,2006-12-01,25.53,21.8,31.0
Tayabas,2007-01-01,24.89,20.7,30.0
Tayabas,2007-02-01,25.22,21.0,30.8
Tayabas,2007-03-01,26.52,22.2,32.0
Tayabas,2007-04-01,27.79,22.2,34.2
Tayabas,2007-05-01,27.69,22.1,33.2
Tayabas,2007-06-01,28.11,23.0,34.6
Tayabas,2007-07-01,27.7,23.0,33.8
Tayabas,2007-08-01,26.99,22.6,33.0
Tayabas,2007-09-01,26.7,22.8,34.2
Tayabas,2007-10-01,26.25,22.5,32.5
Tayabas,2007-11-01,25.65,21.2,30.8
Tayabas,2007-12-01,25.1,21.0,31.0
Tayabas,2008-01-01,24.69,20.8,30.0
Tayabas,2008-02-01,24.12,20.5,30.2
Tayabas,2008-03-01,25.76,20.8,32.4
Tayabas,2008-04-01,27.24,22.8,33.0
Tayabas,2008-05-01,26.41,21.2,32.2
Tayabas,2008-06-01,26.98,22.0,32.5
Tayabas,2008-07-01,27.03,22.5,32.4
Tayabas,2008-08-01,26.7,22.0,33.1
Tayabas,2008-09-01,27.02,22.4,33.0
Tayabas,2008-10-01,26.8,22.4,32.0
Tayabas,2008-11-01,26.21,22.5,31.2
Tayabas,2008-12-01,24.49,21.8,28.2
Tayabas,2009-01-01,23.7,19.0,30.5
Tayabas,2009-02-01,25.23,21.0,30.4
Tayabas,2009-03-01,26.41,21.0,32.2
Tayabas,2009-04-01,26.53,22.0,32.8
Tayabas,2009-05-01,26.71,22.5,32.0
Tayabas,2009-06-01,26.98,22.5,38.0
Tayabas,2009-07-01,27.06,22.8,33.5
Tayabas,2009-08-01,27.47,23.0,33.0
Tayabas,2009-09-01,26.58,23.0,33.2
Tayabas,2009-10-01,26.16,16.5,32.0
Tayabas,2009-11-01,26.2,23.0,31.8
Tayabas,2009-12-01,24.87,21.3,29.5
Tayabas,2010-01-01,24.42,21.4,29.6
Tayabas,2010-02-01,25.79,20.7,31.0
Tayabas,2010-03-01,26.08,22.0,32.2
Tayabas,2010-04-01,27.73,23.8,33.5
Tayabas,2010-05-01,29.05,24.0,34.5
Tayabas,2010-06-01,28.3,23.5,34.6
Tayabas,2010-07-01,27.19,23.0,33.8
Tayabas,2010-08-01,27.13,23.0,33.0
Tayabas,2010-09-01,26.89,22.0,32.2
Tayabas,2010-10-01,26.72,22.5,32.0
Tayabas,2010-11-01,26.08,23.0,31.0
Tayabas,2010-12-01,25.23,22.0,30.8
Tayabas,2011-01-01,24.46,21.0,29.4
Tayabas,2011-02-01,24.79,21.0,31.0
Tayabas,2011-03-01,24.76,22.0,29.8
Tayabas,2011-04-01,25.83,22.0,32.0
Tayabas,2011-05-01,27.7,22.5,32.8
Tayabas,2011-06-01,27.13,23.0,32.8
Tayabas,2011-07-01,26.91,22.0,33.5
Tayabas,2011-08-01,27.1,23.0,32.8
Tayabas,2011-09-01,26.82,22.8,33.0
Tayabas,2011-10-01,26.56,22.0,31.5
Tayabas,2011-11-01,26.12,22.6,31.0
Tayabas,2011-12-01,25.58,22.2,30.5
Tayabas,2012-01-01,25.23,13.0,30.0
Tayabas,2012-02-01,25.33,21.4,31.0
Tayabas,2012-03-01,25.86,22.4,31.0
Tayabas,2012-04-01,27.6,23.0,33.0
Tayabas,2012-05-01,27.85,23.0,34.0
Tayabas,2012-06-01,27.6,22.0,34.0
Tayabas,2012-07-01,26.57,22.3,32.4
Tayabas,2012-08-01,26.81,22.5,33.0
Tayabas,2012-09-01,26.67,22.5,33.5
Tayabas,2012-10-01,25.98,21.3,32.0
Tayabas,2012-11-01,26.56,23.5,31.0
Tayabas,2012-12-01,25.87,22.4,31.0
Tayabas,2013-01-01,24.62,21.4,30.3
Tayabas,2013-02-01,25.4,22.0,30.0
Tayabas,2013-03-01,26.48,22.0,31.8
Tayabas,2013-04-01,28.41,22.0,34.0
Tayabas,2013-05-01,28.33,23.8,34.2
Tayabas,2013-06-01,27.48,23.5,33.0
Tayabas,2013-07-01,26.93,22.8,33.0
Tayabas,2013-08-01,26.83,22.5,32.8
Tayabas,2013-09-01,26.64,22.5,32.2
Tayabas,2013-10-01,26.19,21.2,32.2
Tayabas,2013-11-01,26.11,23.2,31.0
Tayabas,2013-12-01,25.74,22.4,31.4
Tayabas,2014-01-01,23.7,18.8,29.2
Tayabas,2014-02-01,24.63,20.6,30.6
Tayabas,2014-03-01,25.67,21.8,31.0
Tayabas,2014-04-01,27.53,24.2,35.8
Tayabas,2014-05-01,29.19,24.0,34.6
Tayabas,2014-06-01,27.73,22.1,33.5
Tayabas,2014-07-01,26.5,22.2,33.8
Tayabas,2014-08-01,27.1,21.4,33.8
Tayabas,2014-09-01,26.42,22.0,32.5
Tayabas,2014-10-01,25.72,15.3,30.8
Tayabas,2014-11-01,25.61,22.8,31.2
Tayabas,2014-12-01,24.1,21.2,29.0
Tayabas,2015-01-01,23.48,19.0,28.5
Tayabas,2015-02-01,23.86,18.5,29.2
Tayabas,2015-03-01,25.07,21.2,29.6
Tayabas,2015-04-01,26.61,23.0,32.4
Tayabas,2015-05-01,28.11,23.8,33.4
Tayabas,2015-06-01,27.7,23.8,33.0
Tayabas,2015-07-01,26.89,16.0,32.5
Tayabas,2015-08-01,26.99,22.6,33.7
Tayabas,2015-09-01,26.83,23.0,33.2
Tayabas,2015-10-01,26.39,20.2,32.0
Tayabas,2015-11-01,25.85,22.8,30.2
Tayabas,2015-12-01,25.08,21.3,30.2
Tayabas,2016-01-01,24.77,20.0,30.8
Tayabas,2016-02-01,24.33,20.0,30.0
Tayabas,2016-03-01,25.7,21.4,31.5
Tayabas,2016-04-01,27.58,22.0,33.0
Tayabas,2016-05-01,28.1,24.2,33.6
Tayabas,2016-06-01,27.7,23.2,33.6
Tayabas,2016-07-01,27.12,22.6,32.6
Tayabas,2016-08-01,27.22,20.6,32.8
Tayabas,2016-09-01,26.9,22.8,33.6
Tayabas,2016-10-01,26.35,23.1,31.4
Tayabas,2016-11-01,25.62,22.8,31.0
Tayabas,2016-12-01,25.24,22.9,29.4
Tayabas,2017-01-01,24.25,21.0,28.5
Tayabas,2017-02-01,24.04,20.0,29.4
Tayabas,2017-03-01,25.3,22.0,31.0
Tayabas,2017-04-01,26.69,21.0,32.6
Tayabas,2017-05-01,27.9,24.6,33.5
Tayabas,2017-06-01,27.77,23.8,33.2
Tayabas,2017-07-01,26.68,23.0,31.6
Tayabas,2017-08-01,27.1,23.0,32.6
Tayabas,2017-09-01,26.56,15.0,32.6
Tayabas,2017-10-01,26.22,21.0,33.0
Tayabas,2017-11-01,26.11,23.0,31.0
Tayabas,2017-12-01,24.92,22.0,30.0
Tayabas,2018-01-01,24.64,21.0,30.0
Tayabas,2018-02-01,24.9,19.4,30.2
Tayabas,2018-03-01,25.47,21.6,30.4
Tayabas,2018-04-01,26.86,22.5,32.5
Tayabas,2018-05-01,28.0,23.8,33.0
Tayabas,2018-06-01,27.15,22.8,33.8
Tayabas,2018-07-01,26.58,22.0,32.5
Tayabas,2018-08-01,26.99,22.5,32.8
Tayabas,2018-09-01,26.26,10.5,33.0
Tayabas,2018-10-01,26.51,22.4,31.8
Tayabas,2018-11-01,26.13,22.2,32.5
Tayabas,2018-12-01,25.35,22.0,29.8
Tayabas,2019-01-01,24.33,21.0,28.6
Tayabas,2019-02-01,24.72,20.2,34.8
Tayabas,2019-03-01,26.08,20.1,31.8
Tayabas,2019-04-01,27.62,22.4,33.4
Tayabas,2019-05-01,27.6,22.5,33.4
Tayabas,2019-06-01,28.02,16.4,33.4
Tayabas,2019-07-01,26.85,23.2,33.0
Tayabas,2019-08-01,27.07,16.4,34.0
Tayabas,2019-09-01,26.92,16.2,32.4
Tayabas,2019-10-01,26.53,21.8,31.0
Tayabas,2019-11-01,26.11,14.6,32.8
Tayabas,2019-12-01,25.44,22.4,30.4
Tayabas,2020-01-01,24.98,20.0,31.2
Tayabas,2020-02-01,24.22,20.0,30.0
Tayabas,2020-03-01,26.3,22.5,31.5
Tayabas,2020-04-01,27.24,22.2,32.0
Tayabas,2020-05-01,28.04,23.9,33.8
Tayabas,2020-06-01,27.56,21.8,34.6
Tayabas,2020-07-01,27.51,22.0,32.2
Tayabas,2020-08-01,26.67,22.5,34.0
Tayabas,2020-09-01,27.1,22.0,33.0
Tayabas,2020-10-01,26.04,22.5,32.0
Tayabas,2020-11-01,25.75,22.0,30.6
Tayabas,2020-12-01,25.6,21.6,30.6
Tayabas,2021-01-01,24.34,21.0,29.8
Tayabas,2021-02-01,24.4,20.4,30.4
Tayabas,2021-03-01,25.87,20.5,31.6
Tayabas,2021-04-01,26.27,20.1,32.0
Tayabas,2021-05-01,27.78,23.0,33.0
Tayabas,2021-06-01,27.2,22.5,33.4
Tayabas,2021-07-01,26.9,22.8,32.8
Tayabas,2021-08-01,26.89,22.4,32.9
Tayabas,2021-09-01,26.16,22.0,33.8
Tayabas,2021-10-01,26.05,22.2,32.2
Tayabas,2021-11-01,26.31,23.0,30.8
Tayabas,2021-12-01,24.57,22.0,30.0
Tayabas,2022-01-01,24.25,20.2,30.0
Tayabas,2022-02-01,24.76,20.9,29.1
Tayabas,2022-03-01,26.31,22.0,31.4
Tayabas,2022-04-01,26.17,22.0,31.2
Tayabas,2022-05-01,27.44,23.5,32.6
Tayabas,2022-06-01,27.33,23.0,32.6
Tayabas,2022-07-01,26.99,23.0,32.6
Tayabas,2022-08-01,26.23,21.2,32.2
Tayabas,2022-09-01,26.52,21.8,32.8
Tayabas,2022-10-01,26.25,23.0,32.4
Tayabas,2022-11-01,26.34,23.0,30.4
Tayabas,2022-12-01,24.82,20.8,29.7
Tayabas,2023-01-01,23.93,20.4,28.2
Tayabas,2023-02-01,24.47,21.4,30.2
Tayabas,2023-03-01,25.16,21.0,34.0
Tayabas,2023-04-01,26.24,22.2,32.4
Tayabas,2023-05-01,27.4,22.7,32.6
Tayabas,2023-06-01,27.12,22.5,33.0
Tayabas,2023-07-01,27.07,22.4,32.6
Tayabas,2023-08-01,27.27,22.5,34.2
Tayabas,2023-09-01,26.85,22.0,32.6
Tayabas,2023-10-01,26.37,21.8,32.2
Tayabas,2023-11-01,25.75,22.3,31.0
Tayabas,2023-12-01,25.29,21.5,30.6
Tayabas,2024-01-01,24.16,20.4,30.2
Tayabas,2024-02-01,24.84,21.1,29.4
Tayabas,2024-03-01,25.49,21.8,31.8
Tayabas,2024-04-01,27.69,22.5,34.8
Tayabas,2024-05-01,27.95,22.9,33.8
Tayabas,2024-06-01,27.73,23.0,33.6
Tayabas,2024-07-01,26.54,22.7,31.4
Tayabas,2024-08-01,27.44,23.0,34.0
Tayabas,2024-09-01,26.65,22.8,33.6
Tayabas,2024-10-01,26.31,22.2,32.2
Tayabas,2024-11-01,26.51,22.2,32.6
Tayabas,2024-12-01,24.72,21.4,30.4
Tayabas,2025-01-01,24.18,21.0,30.0
Tayabas,2025-02-01,24.6,21.0,30.6
Tayabas,2025-03-01,25.52,21.6,31.4
Tayabas,2025-04-01,27.81,23.4,34.0
Tayabas,2025-05-01,27.73,23.2,33.0
Tayabas,2025-06-01,27.06,22.6,33.0
Tayabas,2025-07-01,26.93,23.0,33.2
Tayabas,2025-08-01,26.5,21.4,32.8
Tayabas,2025-09-01,25.93,22.2,31.6
Tayabas,2025-10-01,26.29,22.4,31.0
Tayabas,2025-11-01,25.77,21.6,31.4
Tayabas,2025-12-01,25.13,22.0,31.2
